YEAR,MO,DY,T2M,T2MDEW,TS,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RAIN
2003,4,28,32.83,21.77,34.67,39.13,27.23,16.48,0.41,100.5,4.11,186.44,5.29,186.69,YES
2003,4,29,33.29,19.86,35.75,40.93,26.74,14.59,0.18,100.76,3.09,217,4.17,218.06,YES
2003,4,30,32.54,19.86,35.13,39.47,26.25,14.53,2.71,100.83,1.82,147.5,2.44,146.88,YES
2003,5,1,31.6,18.8,33.49,38.55,26.13,13.73,0.95,100.54,4.23,177.69,5.32,178.75,YES
2003,5,2,32.02,22.22,33.31,39.1,26.82,16.97,7.45,100.21,5.02,205.88,6.7,207.31,YES
2003,5,3,32.66,24.34,34.11,40.59,26.93,19.29,2.4,100.06,5.31,190.75,6.88,192.5,YES
2003,5,4,33.83,22.91,35.4,43.28,27.16,18.19,0,99.92,5.52,193.38,7.06,195.62,NO
2003,5,5,32.87,14.93,34.33,41.5,25.42,12.45,0,100.13,2.07,258.88,3.11,259.5,NO
2003,5,6,33.19,23.17,34.97,41.58,26.24,18.13,0.12,100.14,4.59,196,6.21,197.81,YES
2003,5,7,33.61,22.31,35.93,41.81,26.68,17.33,0.04,100.24,3.61,182.56,4.77,183.81,YES
2003,5,8,33.15,22.19,34.75,40.65,27.42,16.97,1.62,100.35,5.41,176.31,6.88,177.19,YES
2003,5,9,32.48,21.26,34.11,39.83,26.69,16.05,2.12,100.58,4.63,163.56,5.99,164.62,YES
2003,5,10,31.9,20.55,33.7,38.9,26.53,15.26,5.21,100.72,2.58,163.06,3.73,164.06,YES
2003,5,11,32.2,18.87,34.41,39.8,25.39,13.85,0.19,100.54,3.02,192.94,4.2,193,YES
2003,5,12,32.95,19.79,34.9,40.82,25.91,14.71,0.07,100.38,3.55,183.88,4.79,183.31,YES
2003,5,13,33.01,20.99,35.3,39.47,27.9,15.75,0,100.34,2.94,137.69,3.78,137,NO
2003,5,14,32.12,21.9,33.92,38.15,27.66,16.54,0.04,100.27,4.09,129.06,5.15,128.12,YES
2003,5,15,32.83,21.6,35.23,39.93,27.03,16.36,0.14,100.13,2.52,104.69,3.38,102.69,YES
2003,5,16,33.69,21.21,36.64,41.25,26.96,16.11,0.04,100.13,2.98,150.44,3.77,148.12,YES
2003,5,17,32.81,22.23,34.74,39.34,28.49,16.91,0,100.09,5.23,188.44,6.35,188.75,NO
2003,5,18,33.91,21.14,36.55,42.36,27.47,15.93,0.05,99.93,4.28,189.69,5.34,190.62,YES
2003,5,19,33.04,21.84,35.27,39.7,27.38,16.6,0.06,100.05,4.38,179.06,5.37,179.69,YES
2003,5,20,34.11,23.28,36.3,42.25,28.08,18.07,3.44,100.2,4.95,197,6.2,198.06,YES
2003,5,21,31.69,24.71,32.3,37.66,27.85,19.59,24.3,100.32,4.65,177.5,6.38,178.56,YES
2003,5,22,30.19,25.63,30.62,34.6,27.2,20.69,19.89,100.22,3.39,157.62,4.91,158.81,YES
2003,5,23,31.98,23.62,33.5,38.58,26.88,18.43,2.78,100.23,1.9,163.25,2.94,162.31,YES
2003,5,24,30.45,25.15,31.27,34.98,27.26,20.08,12.48,100.37,3.81,193.38,5.2,194.12,YES
2003,5,25,31.71,24.87,32.74,37.58,27.05,19.78,2.03,100.32,4.84,198.62,6.42,200,YES
2003,5,26,33.47,22.29,34.48,41.63,27.65,17.46,0.01,100.1,4.55,223.62,6.17,225.5,YES
2003,5,27,33.92,20.18,34.88,41.81,27.64,15.62,0,99.85,4.34,231.19,5.99,233,NO
2003,5,28,34.33,20.06,35.33,42.6,28.12,15.99,0.01,99.86,3.14,242.5,4.5,243.38,YES
2003,5,29,33.7,21.18,35.08,42.79,26.99,16.97,0,100.02,3.55,211.75,4.88,214.19,NO
2003,5,30,33.13,24.09,34.55,40.3,28.05,19.23,0.02,100.13,4.62,186.81,5.92,187.81,YES
2003,5,31,32.44,23.94,33.89,39.19,27.25,18.86,0,100.17,4.05,174.56,5.19,175.56,NO
2003,6,1,32.73,24.03,34.56,39.92,27.44,18.98,0,100.06,4.4,174.44,5.51,175.69,NO
2003,6,2,31.49,24.98,32.85,35.86,28.12,19.96,0,99.98,3.68,172.19,4.63,173.25,NO
2003,6,3,31.61,25.24,32.73,36.48,28.01,20.32,3.88,99.92,3.23,174.5,4.27,175.56,YES
2003,6,4,31.06,26.03,31.75,35.12,27.8,21.3,6.73,99.82,3.45,164.94,4.67,165.94,YES
2003,6,5,31.4,26.3,31.93,35.35,28.37,21.67,2.04,99.75,4.2,190.25,5.65,191.94,YES
2003,6,6,31.15,25.27,31.74,35.15,28.91,20.32,1.62,99.79,9.05,196.38,11.65,197.56,YES
2003,6,7,31.19,25.61,31.89,35.47,28.38,20.75,7.25,99.78,7.21,188.88,9.25,190.19,YES
2003,6,8,32.07,24.83,32.6,36.9,28.73,19.84,3.32,99.95,7.94,195.19,10.34,196.56,YES
2003,6,9,32.15,25.24,33.05,38.14,28.31,20.32,1.65,99.87,6.23,194.38,7.98,196.75,YES
2003,6,10,31.83,25.44,32.35,36.8,28.78,20.57,0.72,99.66,7.09,200.81,9.07,202.62,YES
2003,6,11,32.59,25.37,33.26,39.88,28.68,20.57,3.76,99.66,5.81,198.25,7.52,200.38,YES
2003,6,12,33.62,24.62,34.72,41.72,28.9,19.71,2.47,99.79,6.82,201.5,8.71,203.69,YES
2003,6,13,32.08,24.26,33.02,37.25,28.75,19.1,0.23,99.99,8.21,206.69,10.35,207.69,YES
2003,6,14,31.15,25.27,32.23,35.73,28.01,20.26,0.64,100.12,6.51,185.06,8.11,186,YES
2003,6,15,30.64,24.83,31.41,34.69,27.31,19.78,0.76,99.94,3.44,193.12,4.6,193.56,YES
2003,6,16,31.88,24.15,33.27,37.23,27.12,19.04,0.21,99.84,2.98,154.38,4.14,168.44,YES
2003,6,17,32.1,23.97,33.43,36.58,28.14,18.92,0.27,99.83,1.9,149.81,2.72,148.56,YES
2003,6,18,29.5,24.96,29.91,31.76,27.66,19.96,9.74,99.79,4.2,203.88,5.64,205.25,YES
2003,6,19,29.05,24.87,29.51,31.95,27.12,19.9,12.77,99.53,4.23,174.25,5.77,174.69,YES
2003,6,20,27.93,25.31,27.96,30.03,25.78,20.51,68.59,99.32,5.21,261.81,6.82,263.25,YES
2003,6,21,28.51,26.05,28.42,31.22,26.31,21.36,34.68,99.32,5.87,266.75,7.84,268,YES
2003,6,22,28.67,26.15,28.67,32.07,26.69,21.48,23,99.48,6.91,233.81,9.1,234.81,YES
2003,6,23,28.4,26.38,28.36,30.41,27.06,21.67,15.28,99.83,5.04,191.19,6.8,191.81,YES
2003,6,24,28.51,26.2,28.69,31.34,26.79,21.42,15.81,99.93,4.63,184.25,6.31,184.81,YES
2003,6,25,28.44,26.53,28.4,30.58,26.92,21.91,13.84,99.77,4.52,209.62,6.31,210.06,YES
2003,6,26,28,25.99,27.91,29.71,26.97,21.18,5.58,99.83,6.32,208.69,8.52,209.31,YES
2003,6,27,28.6,26.3,28.45,31.19,27.05,21.55,5.25,99.9,6.98,215.25,9.3,216.12,YES
2003,6,28,28.59,26.07,28.51,31.38,26.69,21.3,16.37,99.85,5.92,218,8.05,219.12,YES
2003,6,29,28.15,25.95,28.18,30.95,26.71,21.12,11.16,99.83,4.96,220.56,6.75,221.56,YES
2003,6,30,27.9,26.17,27.89,29.9,26.46,21.42,17.2,99.77,4.52,209.25,6.29,209.94,YES
2003,7,1,27.76,26.04,27.7,29.63,26.4,21.24,11.23,99.91,3.3,197.12,4.98,197.62,YES
2003,7,2,28.39,26.05,28.39,31.26,26.41,21.18,1.39,100.25,4.55,166.56,6.49,166.94,YES
2003,7,3,28.43,26.17,28.63,31.52,26.48,21.3,9.34,100.3,4.17,167.75,5.87,168.12,YES
2003,7,4,28.58,26.06,28.73,31.83,26.47,21.18,13.01,100.18,4.02,156.75,5.8,156.94,YES
2003,7,5,28.55,25.94,28.81,31.42,26.02,21.06,7.85,100.27,3.88,134.38,5.71,134.62,YES
2003,7,6,28.48,26.12,28.46,31.19,26.55,21.24,6.25,100.34,4.1,158.88,6.07,159.25,YES
2003,7,7,28.69,25.77,28.81,32.26,26.45,20.81,1.75,100.16,4.97,191.5,6.99,192,YES
2003,7,8,28.76,26.08,28.8,31.7,26.73,21.24,0.61,100,4.78,182.25,6.77,182.56,YES
2003,7,9,29.26,26.45,29.37,32.42,26.83,21.73,0.55,100.06,4.7,161.44,6.74,161.69,YES
2003,7,10,28.13,26.29,28.05,29.94,26.56,21.48,16.29,100.07,5.18,138.75,7.38,139.44,YES
2003,7,11,28.61,26.57,28.63,31.17,27.1,21.91,16.7,99.92,4.39,191.38,6.17,191.69,YES
2003,7,12,28.51,26.88,28.43,30.57,27.05,22.34,6.23,99.94,4.1,184.19,5.95,184.62,YES
2003,7,13,28.13,26.74,28,29.48,27.18,22.16,10.43,99.98,3.23,215.38,4.92,215.62,YES
2003,7,14,28.13,26.43,28.16,30.1,26.51,21.73,8.13,100.02,1.98,180.62,3.35,180.69,YES
2003,7,15,27.84,25.87,27.91,30.25,25.71,21,1.44,100.13,3.49,147.44,5.08,147.88,YES
2003,7,16,28.62,25.8,29.02,32.83,25.79,20.87,1.66,100.25,3.6,151.62,5.27,151.75,YES
2003,7,17,28.67,25.81,29.15,32.62,25.76,20.81,5.02,100.39,3.74,137.12,5.39,137.25,YES
2003,7,18,28.32,25.62,28.7,31.87,25.69,20.63,6.85,100.4,3.61,156.44,5.22,156.62,YES
2003,7,19,28.83,26.03,29.33,32.29,26,21.18,8.06,100.08,4,167.94,5.62,168.19,YES
2003,7,20,29.38,26.55,29.74,33.28,26.81,21.85,3.79,99.98,4.41,177.25,6.21,177.75,YES
2003,7,21,28.44,26.52,28.41,30.67,27.06,21.85,4.34,99.98,3.52,158.75,5.25,159.19,YES
2003,7,22,29.08,27,29.26,32.46,27.06,22.52,7.64,99.75,2.98,144.62,4.5,144.94,YES
2003,7,23,28.94,27.08,28.96,31.26,26.94,22.64,10.19,99.54,4.77,87.62,6.72,88.19,YES
2003,7,24,29.23,26.89,29.33,31.83,27.15,22.46,3.69,99.42,1.78,138.88,2.53,140.62,YES
2003,7,25,28.41,26.99,28.19,30.28,27.2,22.71,18.62,99.05,7.37,68.62,9.71,70,YES
2003,7,26,28.94,26.7,28.96,32.05,26.9,22.22,12.5,99.4,6.95,132.44,9.23,133.25,YES
2003,7,27,28.83,26.94,28.79,32.12,27.12,22.4,9.68,99.97,5.3,153.81,7.21,154.31,YES
2003,7,28,28.81,26.5,28.91,32.53,26.49,21.73,3.21,100.28,4.08,190.75,5.84,191.31,YES
2003,7,29,28.44,26.45,28.37,30.96,26.75,21.67,10.62,100.24,4.33,220.38,6.16,221.06,YES
2003,7,30,27.69,26.1,27.52,29.14,26.71,21.3,16.58,100.03,4.31,250.62,6.13,251.12,YES
2003,7,31,28.07,25.98,28.19,30.73,26.12,21.12,14.69,100.03,1.83,171.31,2.9,171.5,YES
2003,8,1,27.23,25.38,27.2,29.26,25.38,20.39,8.9,100.1,4.15,208.5,5.9,209,YES
2003,8,2,27.69,25.4,27.8,30.7,25.44,20.39,2.72,100.12,4.5,189.38,6.45,189.75,YES
2003,8,3,27.94,25.19,28.55,31.76,24.62,20.14,1.94,100.16,2.8,176.69,4.27,176.44,YES
2003,8,4,28.29,25.89,28.47,31.17,25.2,21,2.33,100.14,3.05,109.25,4.48,109.88,YES
2003,8,5,28.69,26.18,29.02,32.55,26.01,21.36,0.56,100.08,3.16,121.75,4.76,122,YES
2003,8,6,28.62,26.39,28.88,31.99,26.01,21.67,1.42,99.95,3.54,113.5,5.27,113.75,YES
2003,8,7,28.56,26.47,28.76,31.71,26.33,21.79,1.56,99.91,3.45,125.12,5.15,125.31,YES
2003,8,8,28.58,26.52,28.67,31.3,26.53,21.85,0.8,99.98,3.74,140.38,5.54,140.75,YES
2003,8,9,28.22,26.33,28.23,30.62,26.66,21.61,4.77,99.95,3.77,181.75,5.45,182.25,YES
2003,8,10,28.56,26.38,28.57,31.44,26.51,21.67,5.82,99.97,4.66,177.94,6.61,178.25,YES
2003,8,11,28.39,26.25,28.26,31.38,26.67,21.48,7.16,99.94,6.63,202.75,8.95,203.75,YES
2003,8,12,28.84,26.91,28.9,31.58,27.2,22.34,4.37,99.93,4.59,218.75,6.31,219.69,YES
2003,8,13,28.33,26.74,28.4,30.91,26.56,22.16,16.72,99.88,2.91,226.62,4.42,227.19,YES
2003,8,14,28.71,26.9,28.69,31.26,27.1,22.4,6.13,99.8,4.91,174.94,6.86,175.56,YES
2003,8,15,28.31,26.36,28.26,30.95,26.73,21.61,3.37,99.95,5,181.31,7.07,181.94,YES
2003,8,16,28.85,26.6,28.87,31.53,26.9,21.91,0.49,100.15,4.01,190.94,5.91,191.62,YES
2003,8,17,29.12,26.73,29.22,32.15,26.98,22.09,0.04,100.16,3.93,184.12,5.8,184.62,YES
2003,8,18,28.8,26.85,28.8,31.41,27.15,22.22,1.37,100.09,4.2,176.88,6.02,177.44,YES
2003,8,19,28.66,26.43,28.76,31.69,26.7,21.73,1.32,99.88,4.51,168,6.41,168.31,YES
2003,8,20,28.89,26.47,29.15,32.24,26.46,21.79,0.54,99.75,2.89,163.44,4.52,163.75,YES
2003,8,21,28.7,26.25,29.01,32.17,26.07,21.48,5.57,99.88,2.03,135.19,3.23,134.94,YES
2003,8,22,28.46,26.8,28.36,31.69,26.56,22.22,14.16,99.94,5.27,119.44,7.23,119.81,YES
2003,8,23,28.62,26.65,28.51,31.84,26.97,21.91,9.82,100.28,5.98,149.44,8.37,150.19,YES
2003,8,24,28.05,26.35,28.09,30.44,26.51,21.55,18.69,100.26,3.48,167.81,5.3,168.25,YES
2003,8,25,28.55,26.31,28.78,31.56,26.11,21.55,3.75,100.06,2.05,149.12,3.26,149.38,YES
2003,8,26,29.15,26.62,29.49,33.1,26.13,22.03,2.83,99.91,2.82,123.94,4.05,123.5,YES
2003,8,27,28.31,26.38,28.28,30.94,26.48,21.67,21.89,99.81,6.77,90.31,9.26,91.69,YES
2003,8,28,28.05,26.46,27.88,30.12,26.64,21.73,11.19,99.99,5.52,137.31,7.8,138.25,YES
2003,8,29,28.16,26.17,28.12,30.92,26.07,21.36,8.68,100.2,4.59,156.56,6.66,157.25,YES
2003,8,30,28.6,26.26,28.73,32.3,26.17,21.48,10.52,100.21,3.77,193.19,5.66,193.75,YES
2003,8,31,28.59,26.33,28.69,31.82,26.37,21.55,4.27,100.09,3.54,213.94,5.26,214.69,YES
2003,9,1,28.24,26.13,28.44,31.43,26.33,21.36,4.34,99.97,4.38,191.19,6.17,191.69,YES
2003,9,2,28.07,26.16,28.08,30.44,26.27,21.36,3.16,99.9,4.96,191.5,6.97,192.38,YES
2003,9,3,28.73,26.15,29,32.36,26.34,21.36,0.9,100,4.1,188.62,5.95,189.38,YES
2003,9,4,28.61,26.23,28.74,31.71,26.32,21.42,0.47,100.06,3.43,161.44,5.26,162.06,YES
2003,9,5,28.42,26.18,28.52,31.68,26.25,21.36,4.69,100.07,4.15,131.25,6.27,131.44,YES
2003,9,6,27.52,25.86,27.52,30.29,25.95,20.94,15.27,100.11,3.52,152.75,5.3,152.69,YES
2003,9,7,27.77,25.76,27.8,30.52,25.88,20.87,18.49,100.04,4.54,174.56,6.56,175.19,YES
2003,9,8,27.98,26.08,28.03,30.98,26.31,21.24,6.76,99.98,4.59,176.12,6.55,176.56,YES
2003,9,9,28.29,26.31,28.33,31.41,26.24,21.55,0.99,100.03,3.56,157.69,5.41,158.25,YES
2003,9,10,27.8,26.17,27.77,30.08,26.2,21.36,0.46,100.1,2.6,167.12,4.23,167.56,YES
2003,9,11,28.23,26.12,28.38,31.21,26.01,21.3,0.96,100.04,2.09,176.19,3.52,176.12,YES
2003,9,12,27.92,26.21,27.96,30.37,25.92,21.42,2.53,100.01,2.12,154.38,3.34,154.31,YES
2003,9,13,28.31,26.38,28.34,31.67,25.83,21.61,1.89,100.1,2.89,132.31,4.44,131.94,YES
2003,9,14,27.73,26.19,27.73,30.22,25.96,21.36,1.21,100.23,2.55,148.88,4.15,148.81,YES
2003,9,15,27.45,26.12,27.34,29.62,25.91,21.24,0.61,100.31,2.54,158,4.16,158.06,YES
2003,9,16,27.72,25.73,27.76,31.23,25.58,20.75,0.56,100.36,2.98,156.44,4.73,156.69,YES
2003,9,17,27.82,25.53,27.98,31.54,25.37,20.51,0.82,100.43,2.84,148.38,4.56,148.56,YES
2003,9,18,27.68,25.83,27.68,30.47,25.12,20.81,1.28,100.52,3.23,140.12,5.05,140.38,YES
2003,9,19,28.23,25.98,28.44,31.86,25.79,21.06,0.71,100.52,2.48,193.69,4.11,193.75,YES
2003,9,20,27.62,26.08,27.58,30,26.15,21.12,0.8,100.62,2.46,185.12,4.21,185.31,YES
2003,9,21,27.65,25.75,27.73,30.57,25.83,20.69,0.32,100.68,2.45,176.12,4.12,176.62,YES
2003,9,22,27.48,25.51,27.51,30.44,25.59,20.45,1.51,100.63,2.31,177,3.63,177.31,YES
2003,9,23,27.74,25.38,27.9,31.25,25.13,20.26,3.61,100.56,2.22,159.44,3.55,159.5,YES
2003,9,24,27.1,25.83,27.05,29.44,25.46,20.81,12.83,100.6,2.42,153,3.96,153.31,YES
2003,9,25,27.12,25.23,27.22,30.23,25.05,20.08,11.99,100.74,2.45,139.62,3.9,140,YES
2003,9,26,26.71,25.2,26.79,29.1,25.05,20.02,14.15,100.73,1.79,151.12,2.9,151.75,YES
2003,9,27,26.48,25.28,26.4,28.65,24.75,20.14,11.21,100.61,2.27,175.75,3.72,176.31,YES
2003,9,28,26.98,25.48,26.92,29.45,25.4,20.39,4.32,100.51,2.85,208.75,4.77,208.94,YES
2003,9,29,27.17,25.55,27.01,29.62,25.51,20.51,0.47,100.52,2.78,210.44,4.7,210.62,YES
2003,9,30,27.97,25.55,28.05,31.61,24.65,20.51,15.99,100.53,2.12,211.62,3.57,211.88,YES
2003,10,1,27.99,24.58,27.84,31.43,25.65,19.35,6.74,100.55,1.42,204.88,2.59,205.56,YES
2003,10,2,28.33,24.92,27.98,31.13,25.53,19.71,2.81,100.64,1.37,124.38,1.95,125,YES
2003,10,3,27.32,25.19,27.33,29.81,25.44,19.96,3.03,100.85,1.7,110.56,2.64,111,YES
2003,10,4,26.62,24.65,26.63,29.09,24.93,19.35,3.55,100.88,1.46,127.62,2.12,113.62,YES
2003,10,5,26.18,24.54,26.15,28.82,24.22,19.23,14.77,100.85,2.46,57.5,3.99,57.81,YES
2003,10,6,25.79,24.52,25.69,28.19,24.11,19.23,23.66,100.78,4.32,66.88,6.39,67.56,YES
2003,10,7,25.7,24.79,25.54,27.59,24.21,19.59,98.56,100.58,5.85,90,8.3,90.88,YES
2003,10,8,26.55,25.75,26.3,28.12,25.41,20.75,48.92,100.48,4.48,131.44,6.71,132.38,YES
2003,10,9,27.42,26.39,27.14,29.3,26.22,21.61,14.39,100.29,4.75,173.88,7.02,174.38,YES
2003,10,10,27.83,26.55,27.58,30.14,25.85,21.79,4.6,100.26,3.27,251.81,5.09,252.12,YES
2003,10,11,27.12,22.88,26.66,30.4,24.23,17.46,0,100.61,1.92,233.38,2.88,234.19,NO
2003,10,12,26.12,21.69,25.75,30.83,21.04,16.17,0,100.75,1.76,309.12,2.57,309.06,NO
2003,10,13,25.83,21.92,25.58,30.58,21.59,16.36,0,100.94,2.36,338.75,3.6,338.88,NO
2003,10,14,24.09,20.47,23.99,29,20.43,14.95,0,101,2.94,347.31,4.61,347.81,NO
2003,10,15,24.58,19.8,24.03,29.32,18.58,14.4,0,101.1,1.87,148.19,2.94,149,NO
2003,10,16,26.37,22.83,26.08,30.05,22.38,17.33,0.24,101.14,1.65,150.06,2.39,150.38,YES
2003,10,17,26.33,23.88,26.19,29.58,23.53,18.43,1.93,101.1,1.43,87.44,2.18,87.38,YES
2003,10,18,26.09,23.98,26.01,28.7,24.2,18.55,3.54,101.03,1.3,139.69,1.82,140.69,YES
2003,10,19,26.65,24.13,26.62,29.91,23.84,18.74,4.99,101,0.91,149.69,1.28,149.06,YES
2003,10,20,27.32,24.69,27.37,31.36,24.25,19.35,3.13,100.96,1.34,242.88,2.1,243.19,YES
2003,10,21,27.2,24.32,27.19,31.15,24.06,18.92,5.17,100.94,1.8,220.94,2.84,220.81,YES
2003,10,22,27.13,23.97,27.31,30.81,22.98,18.55,2.24,101.07,1.24,271.62,1.95,271.12,YES
2003,10,23,27.53,23.93,27.28,30.45,24.53,18.49,4.21,101.11,0.57,157.94,0.82,160.06,YES
2003,10,24,25.93,23.94,25.86,28.08,24.08,18.49,9.27,100.99,1.48,102.12,2.27,102.69,YES
2003,10,25,25.48,24.01,25.43,28.09,23.64,18.62,19.28,100.91,2.16,119.94,3.63,120.44,YES
2003,10,26,25.98,24.3,25.84,28.88,24.02,18.92,4.89,100.87,3.43,144.12,5.63,144.44,YES
2003,10,27,26.73,24.98,26.64,30.16,24.69,19.71,14.88,101.07,2.89,162.12,4.83,162.44,YES
2003,10,28,26.23,24.51,26.06,28.78,24.47,19.1,4.64,101.38,2.2,120.94,3.27,121.69,YES
2003,10,29,27.37,23.57,27.15,30.94,23.61,18.01,0.05,101.38,0.96,233.75,1.3,233.94,YES
2003,10,30,27.04,23.76,26.85,30.82,23.19,18.31,0.27,101.17,1.7,241.44,2.33,256.5,YES
2003,10,31,25.98,23.4,25.84,29.01,23.19,17.88,7.27,101.04,1.6,100.56,2.62,101.75,YES
2003,11,1,24.62,22.51,24.45,27.45,22.21,16.97,6.36,101.09,2.23,107.12,3.32,108.12,YES
2003,11,2,25.38,21.75,25.01,29.58,20.83,16.17,3.28,101.31,1.12,141.88,1.49,141.94,YES
2003,11,3,25.44,22.17,25.14,29.27,21.3,16.6,0.28,101.33,1.76,101,2.34,100.94,YES
2003,11,4,24.98,20.83,24.36,28.85,21.31,15.26,0,101.26,1.56,274.31,2.04,274.25,NO
2003,11,5,23.96,18.01,22.5,28.14,20.36,12.82,0,101.21,1.34,251.62,1.73,251.12,NO
2003,11,6,22.99,18.35,22.01,28.22,17.79,13.12,0,101.11,1.94,287.69,2.62,287.44,NO
2003,11,7,22.75,17.77,21.84,28.2,16.73,12.63,0,101.05,1.49,277.81,2.09,277.62,NO
2003,11,8,22.9,18.25,21.98,28.51,16.94,13,0,101.12,1.98,289.38,2.8,289.06,NO
2003,11,9,22.3,17.76,21.44,27.38,16.87,12.63,0,101.14,1.72,191.75,2.4,191.81,NO
2003,11,10,22.8,16.48,20.9,27.72,17.08,11.6,0,101.23,1.21,317.12,1.56,317.19,NO
2003,11,11,22.74,16.46,21.19,28.13,18.02,11.6,0,101.32,1.22,235.88,1.63,220.75,NO
2003,11,12,21.58,17.94,21.09,27.36,16.13,12.76,0,101.4,2.23,191.5,3.22,191.81,NO
2003,11,13,21.11,17.73,20.55,26.53,15.99,12.51,0,101.46,2.45,308.38,3.48,293.56,NO
2003,11,14,20.79,17.2,20.16,26.71,15.26,12.15,0,101.54,2.5,226.12,3.49,211.5,NO
2003,11,15,20.86,17.01,19.96,26.57,15.03,12.02,0,101.44,2.11,335.06,2.89,335.38,NO
2003,11,16,21.05,16.9,20.06,26.69,14.99,11.96,0,101.26,1.97,317.88,2.7,318.12,NO
2003,11,17,20.46,15.85,19.79,26.35,14.61,11.17,0,101.24,1.93,319.69,2.78,319.94,NO
2003,11,18,20.53,15.58,19.48,26.33,14.19,10.99,0,101.22,1.8,312.69,2.49,312.94,NO
2003,11,19,21.37,16.74,20.16,27.17,14.93,11.84,0,101.29,1.87,274.25,2.73,274.12,NO
2003,11,20,21.83,17.92,20.82,27.54,16.46,12.76,0,101.31,2.17,304.88,3.04,304.88,NO
2003,11,21,20.25,15.94,19.4,26.29,15.52,11.23,0,101.46,2.33,208.69,3.25,223.88,NO
2003,11,22,18.06,13.03,17.4,24.78,11.59,9.28,0,101.52,2.58,332.75,3.91,333,NO
2003,11,23,18.37,13.69,17.62,25.04,11.8,9.7,0,101.54,2.16,338.19,3.1,338.62,NO
2003,11,24,19.78,16.39,19.41,25.89,14.03,11.54,0,101.65,2.07,300.19,2.98,270.94,NO
2003,11,25,20.33,17.29,19.99,26.08,14.76,12.21,0,101.57,2.24,167,3.28,167.62,NO
2003,11,26,20.47,16.3,20.04,26.52,15.26,11.47,0,101.42,1.77,173.06,2.64,174.25,NO
2003,11,27,19.4,14.55,18.53,25.59,13.77,10.25,0,101.31,2.26,184,3.28,184.31,NO
2003,11,28,18.4,12.11,17.12,24.83,11.79,8.73,0,101.38,1.9,246.75,2.7,246.69,NO
2003,11,29,17.68,11.91,16.57,24.19,11.4,8.61,0,101.51,2.32,341.38,3.32,341.56,NO
2003,11,30,17.26,12.56,16.58,24.54,11.05,9.03,0,101.49,2.62,335.81,3.84,336.06,NO
2003,12,1,16.93,12.24,16.2,23.83,10.55,8.85,0,101.52,2.38,334.5,3.52,335,NO
2003,12,2,17.27,12.23,16.25,24.17,10.92,8.85,0,101.47,2.4,242,3.52,227.5,NO
2003,12,3,17.58,11.88,16.34,24.26,10.76,8.61,0,101.33,1.94,310.56,2.83,310.88,NO
2003,12,4,18.15,11.69,16.35,24.29,11.49,8.48,0,101.33,1.66,304.19,2.32,305.19,NO
2003,12,5,17.92,12.65,16.34,24.29,11.67,9.09,0,101.47,1.9,333.06,2.63,333.44,NO
2003,12,6,17.15,12.49,16.05,23.67,10.98,8.97,0,101.44,2.09,325,3.07,325.25,NO
2003,12,7,17.37,12.47,16.12,24.22,12.37,8.97,0,101.43,2,314.69,2.83,314.69,NO
2003,12,8,17.31,14.04,16.72,23.52,11.76,9.95,0,101.45,2.25,244.31,3.35,229.75,NO
2003,12,9,18.54,15.06,17.86,25.15,12.62,10.62,0,101.39,2.21,332.75,3.19,333.06,NO
2003,12,10,19.19,15.48,18.6,25.94,13.47,10.86,0,101.45,2.38,338.81,3.42,339.12,NO
2003,12,11,19.47,15.54,18.62,26.15,13.47,10.93,0,101.47,2.56,221.25,3.66,221.5,NO
2003,12,12,18.76,15.02,18.36,25.69,12.91,10.56,0,101.53,2.9,186.69,4.33,187.19,NO
2003,12,13,18.24,14.46,17.8,24.97,12.34,10.19,0,101.51,3.1,301.12,4.7,301.62,NO
2003,12,14,18.63,14.76,18.24,25.51,12.07,10.38,0,101.5,2.72,333.81,4.2,334.31,NO
2003,12,15,18.58,15.44,18.32,24.39,14.15,10.86,0.02,101.44,2.33,138.75,3.55,139.25,YES
2003,12,16,18.84,16.35,18.9,22.93,15.81,11.47,1.24,101.34,2.39,80.56,3.66,66.19,YES
2003,12,17,18.5,16.99,18.71,21.19,16.55,11.96,9.73,101.29,4.5,48.81,6.27,49.56,YES
2003,12,18,19.43,17.36,19.59,23.47,16.84,12.27,0.92,101.36,5.04,28.12,7.12,29.19,YES
2003,12,19,20.12,17.51,20.17,25.05,17.06,12.39,0.69,101.49,4.45,84,6.75,84.62,YES
2003,12,20,19.03,16.08,19.03,25.46,14.94,11.29,0,101.69,3.77,297.38,6.01,297.88,NO
2003,12,21,17.22,12.41,16.94,24.8,11.49,8.85,0,101.8,3.14,339.12,5.02,339.56,NO
2003,12,22,15.84,10.61,15.58,24.08,9.69,7.87,0,101.76,3.49,338.56,5.71,338.94,NO
2003,12,23,15.55,10.01,14.98,23.22,8.92,7.57,0,101.74,2.93,325.38,4.58,325.56,NO
2003,12,24,16.49,10.52,15.57,24.21,9.62,7.87,0,101.63,2.73,315.81,4.13,315.88,NO
2003,12,25,15.98,10.4,15.33,23.83,9.59,7.75,0,101.68,2.99,331.5,4.64,331.81,NO
2003,12,26,15.31,9,14.97,23.59,8.55,7.08,0,101.61,3.26,233.75,5.35,219.12,NO
